ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001954524-25-000003	2844195	Common stock				1164.0				I		Indirectly in the Company's 401k Plan.	
0001203971-25-000004	2844386	Common Stock				116000.0				I		Trustee	F8, F7
0001203971-25-000004	2844389	Common Stock				126000.0				I			
0001203971-25-000004	2844388	Common Stock				64865.0				I		By Spouse	F9
0001203971-25-000004	2844384	Common  Stock				277474.0				D		By Spouse	
0001203971-25-000004	2844387	Common Stock				56437.0				I		Advisor of Trust	F7
0001203971-25-000004	2844385	Common Stock				500.0				I		Beneficiary of Trust	F6
0001682852-25-000078	2844395	Common Stock				4116.0				I		By Valhalla, LLC	
0001682852-25-000078	2844396	Common Stock				151933.0				I		By Trust	F3
0001213900-25-116703	2844322	Common Stock				130000.0	F4			I		By Invemed Associates LLC	
0001213900-25-116703	2844321	Common Stock				30000.0	F3			I		By wife	
0001193125-25-303902	2844331	Class A Common Stock				424.0				D			
0001977249-25-000008	2844230	Common Stock				268.0				I		By spouse 401(k) plan	
0001193125-25-303889	2844346	Common Stock				88194.62				D			
0001735276-25-000125	2844221	Common Stock				407.0				I		by Managed Account	F1
0001450485-25-000007	2844379	Common Stock				126889.0				I		By Family Trust	F2
0001628280-25-054431	2844289	Common Stock				18718.0				I		By DJM Grantor Retained Annuity Trust No. 6	F10
0001628280-25-054431	2844290	Common Stock				44323.0				I		By DJM Grantor Retained Annuity Trust No. 7	F11
0001628280-25-054431	2844282	Common Stock				52923.0				I		By The Maetzold Descendants 2020 Trust	F3
0001628280-25-054431	2844283	Common Stock				44986.0				I		By Derek Maetzold 2020 Irrevocable Trust	F4
0001628280-25-054431	2844284	Common Stock				3618.0				I		By The Maetzold 2018 Remainder Trust FBO Emily Carol Kirk	F5
0001628280-25-054431	2844285	Common Stock				3615.0				I		By The Maetzold 2018 Remainder Trust FBO Hannah Elizabeth Maetzold	F6
0001628280-25-054431	2844286	Common Stock				3615.0				I		By The Maetzold 2018 Remainder  Trust FBO John Derek Maetzold	F7
0001628280-25-054431	2844287	Common Stock				3615.0				I		By The Maetzold 2018 Remainder Trust FBO Peter Douglas Maetzold	F8
0001628280-25-054431	2844288	Common Stock				85959.0				I		By DJM Grantor Retained Annuity Trust No. 5	F9
0000793074-25-000079	2844247	Common Stock	F2			29294.0				I		GRAT 2023	
0000793074-25-000079	2844246	Common Stock	F1			81740.0				I		GRAT 2022-B	
0000793074-25-000079	2844249	Common Stock	F4			43392.0				I		GRAT  2022-A	
0000793074-25-000079	2844248	Common Stock	F3			85574.0				I		GRAT 2024	
0001553350-25-000163	2844669	Common Stock				62106.0				I		By Dolphin Digital Media Holdings, LLC	F3
0001553350-25-000163	2844668	Common Stock				54535.0				I		By Dolphin Entertainment, LLC	F2
0001193125-25-303860	2844642	Common Stock				796.97				I		By KSOP	F1
0001193125-25-303859	2844500	Common Stock				31298.0				I		See Footnote	F3
0001193125-25-303859	2844501	Common Stock				28950.0				I		See Footnote	F4
0001193125-25-303858	2844176	Common Stock				107160.0				I		By Spouse	
0001193125-25-303858	2844178	Common Stock				19732.0				I		Rollover IRA	
0001193125-25-303858	2844177	Common Stock				83962.0				I		By Trust	
0001193125-25-303858	2844180	Common Stock				11704.0				I		By ESOP	
0001193125-25-303858	2844181	Common Stock				43192.0				I		By 401(k)	
0001193125-25-303858	2844179	Common Stock				24772.0				I		Traditional IRA	
0001213900-25-116662	2844252	Common Units				421100.0				I		Held by Mach Resources LLC	F2
0001213900-25-116662	2844253	Common Units				13895623.0				D			
0001213900-25-116662	2844251	Common Units				13218411.0				I		Held by Tom L. Ward 1992 Revocable Trust	F1
0001347709-25-000004	2844640	$2.50 par value Common Stock				90477.0				I		By 401(k)	
0001347709-25-000004	2844641	$2.50 par value Common Stock				452.06	F2			I		By Children	
0001628280-25-054418	2844296	$.01 PV CL B STK				185445.0				D			
0001104659-25-117309	2844209	Common Stock				5140.89	F1			I		By 401(k)	
0001685295-25-000011	2844542	Common Stock				3048.0	F2			I		By 401(k) Plan	
0001193125-25-303849	2844416	Ordinary Shares	F1			105315.0				D			
0001594986-25-000024	2844682	Common Stock				301383.98	F2			D			
0001104659-25-117307	2844128	Class A Common Stock				74305.0				I		By Craig A. Lampo 2024 GRAT #1	
0001104659-25-117307	2844127	Class A Common Stock				58116.0				I		By Craig A. Lampo 2025 GRAT #1	
0001104659-25-117307	2844126	Class A Common Stock				39884.0				I		By Lampo Family Trust	
0001104659-25-117307	2844129	Class A Common Stock				160000.0				I		By Craig A. Lampo 2024 GRAT #2	
0001594983-25-000024	2844621	Common Stock				250.0	F1			I		Held in children's custodian trust accounts	
0001594983-25-000024	2844622	Common Stock				236690.74	F2			D			
0000029644-25-000137	2844136	Common  Stock				0.0				D			
0000029644-25-000135	2844672	Common  Stock				9996.0	F1			D			
0001014108-25-000078	2844687	Registered Shares				9351.0	F1			D		By LLCs	F4
0001014108-25-000078	2844689	Registered Shares				1447766.0				I			
0001014108-25-000078	2844688	Registered Shares				394478.0				I		By trust	F5
0001213900-25-116611	2844475	Common Stock, par value $0.001 per share				1755282.0				I		See Footnote	F4
0001213900-25-116611	2844474	Common Stock, par value $0.001 per share				1774685.0				I		See Footnote	F3
0001213900-25-116611	2844473	Common Stock, par value $0.001 per share				85000.0				I		See Footnote	F2
0001213900-25-116611	2844476	Common Stock, par value $0.001 per share				3725000.0				I			
0001213900-25-116611	2844472	Common Stock, par value $0.001 per share				2054000.0				D		See Footnote	F1
0001666215-25-000003	2844263	Common Stock				1638.0	F1			I		Deferred Comp Interest	
0001225208-25-009493	2844212	Common Stock				2343.0				D			
0001225208-25-009491	2844231	Common Stock				1351.0				D			
0001225208-25-009490	2844429	Common Stock				1343.0				D			
0001225208-25-009489	2844661	Common Stock				1347.1				D			
0001225208-25-009488	2844394	Common Stock				1351.0				D			
0001201010-25-000028	2844618	Class A Common Stock				22048.0	F3			D			
0001041061-25-000122	2844714	Common Stock				1487.0				I		Held in 401(k) plan	
0001189242-25-000020	2844267	common stock				9032.0				I		By Sengstack Family Foundation	F4
0001189242-25-000020	2844266	common stock				115000.0				I		By Spouse's Trust	F3
0001189242-25-000020	2844268	common stock				56900.0				I		By Spouse's Special Trust #1	F5
0001189242-25-000020	2844265	common stock				160000.0				I		By Reporting Person's Trust	F2
0001628280-25-054354	2844233	Common Stock				1559.0	F4			I		GSIP Trust	
0001128928-25-000029	2844702	Common Stock				19000.0				I		By Trust for Children	
0000706863-25-000107	2844560	Common Stock				1000.0				D			
0001193125-25-303487	2844497	Class I common shares of beneficial interest				8000.0				D			
0001437749-25-036511	2844077	Common Stock				5.0				I		Spouse	
0001437749-25-036511	2844078	Common Stock				823923.0	F2, F1			I		FRMO Corp.	
0001437749-25-036511	2844079	Common Stock				6900.0	F1			I		Kinetics Institutional Partners LP	
0001437749-25-036511	2844080	Common Stock				5810.0	F1			I		Kinetics Partners LP	
0001437749-25-036511	2844081	Common Stock				952.0	F1			I		Horizon Kinetics Asset Management LLC	
0002096728-25-000002	2844026	Common Stock				0.0				D			
0001193125-25-303386	2844038	Common Stock				2000.0				I		By spouse	
0001193125-25-303386	2844041	Common Stock				70070.0				I		By limited partnership	
0001193125-25-303386	2844040	Common Stock				3720.0				I		By trust	
0001193125-25-303386	2844039	Common Stock				8820.0				I		As trustee of granchildren's trust	
0001193125-25-303278	2844033	Common Shares				2960.69	F1			I			
0001193125-25-303278	2844032	Common Shares				6310.0				D		By 401(k) Plan	
0001193125-25-303257	2844053	Common Shares				2000.0				I		By IRA (Vanguard)	
0001193125-25-303257	2844054	Common Shares				1665.0	F1			I			
0001193125-25-303257	2844052	Common Shares				210814.0				D		By IRA (Merrill-Lynch)	
0000935596-25-000028	2844102	Class B Common Stock				4751974.0				D			
0001527106-25-000006	2844064	Class A Common Stock				12040.0				D			
0001628280-25-054300	2844025	Class A Common Stock				1625109.0	F2			D			
0001628280-25-054293	2844112	Class A Common Stock				9258298.0	F2			D		Rarefied Air Capital LLC	F3
0001628280-25-054293	2844115	Class A Common Stock				810704.0				I			
0001628280-25-054293	2844114	Class A Common Stock				31053279.0				I		By Cohn Family Investments Trust dtd 5/24/18	
0001628280-25-054293	2844113	Class A Common Stock				13194231.0				I		By Cohn Family Trust U/A/D 3/16/2017	
0001878313-25-000056	2844101	Common Stock				210000.0				I		See Footnote	F3
0001477932-25-008685	2844092	Common Stock, par value $0.01 per share				0.0				D			
0001477932-25-008683	2844066	Common Stock, par value $0.01 per share				100000.0	F1			D			
0001193125-25-302819	2844029	Common Stock				1610765.0	F1			D			
0001214659-25-017361	2844049	Common Stock				1000000.0				I		By Reporting Person's 2025-B Trust	
0001214659-25-017361	2844050	Common Stock				500000.0				I		By Reporting Person's 2025-D Trust	
0001214659-25-017361	2844051	Common Stock				129930.0				I		By Trustee of Profit Sharing Plan	
0001214659-25-017361	2844048	Common Stock				72503.0				I		By Reporting Person's 2023-B LLC	
0001214659-25-017361	2844047	Common Stock				120754.0				I		By Reporting Person's 2023-A LLC	
0001214659-25-017361	2844042	Common Stock				285753.0				I		By Reporting Person's 2012 Trust	
0001214659-25-017361	2844043	Common Stock				279504.0				I		By Spouse of Reporting Person's Trust	
0001214659-25-017361	2844044	Common Stock				231268.0				I		By Reporting Person's 2003 Trust	
0001214659-25-017361	2844045	Common Stock				331685.0				I		By Reporting Person's 2022 LLC	
0001214659-25-017361	2844046	Common Stock				85584.0				I		By Reporting Person's 2022-A LLC	
0001214659-25-017360	2844036	Common Stock				45304.0				I		By Trustee of Profit Sharing Plan	
0001214659-25-017360	2844035	Common Stock				496780.0				I		By Family Limited Partnership	F2
0001214659-25-017360	2844034	Common Stock				1163898.0				I		By Reporting Person's Trusts	
0001769628-25-000086	2843984	Class A Common Stock				215486.0				I		YOLO ECV Trust	F10
0001769628-25-000086	2843983	Class A Common Stock				22500.0				I		YOLO APV Trust	F9
0001769628-25-000086	2843982	Class A Common Stock				215222.0				D		See Footnote	F8
0001769628-25-000086	2843985	Class A Common Stock				215486.0				I			
0001769628-25-000084	2844005	Class A Common Stock				60000.0				I		Canis Major SM Trust	F2
0001769628-25-000084	2844006	Class A Common Stock				1800.0				I		See Footnote	F3
0001769628-25-000082	2844071	Class A Common Stock				57952.0				I		By Yosemite 2025 GRAT	F9
0001769628-25-000082	2844070	Class A Common Stock				115905.0				I		By Spouse	F8
0001607841-25-000015	2843979	Class A Common Stock				1164.0	F12			D			
0001607841-25-000015	2843978	Class A Common Stock				562455.0	F12			I		By estate planning vehicle	
0001607841-25-000015	2843976	Class A Common Stock				27663231.0				I		Sequoia Capital Fund, LP	F1
0001607841-25-000015	2843977	Class A Common Stock				3535142.0				I		Sequoia Capital Fund Parallel, LLC	F1
0000950103-25-015486	2844030	Common Stock				1000.0				I		by Trust	
0001493152-25-025449	2844105	Common Stock				12998.0				D			
0001287040-25-000004	2843991	Common Stock				2000.0				I		By Spouse	
0001287040-25-000004	2843992	Common Stock				18000.0				I		By Children	
0000874015-25-000286	2844109	Common Stock				16346.0				D		by Son	F3
0000874015-25-000286	2844110	Common Stock				100.0				I			
0001188567-25-000005	2844063	Common shares, par value $0.015				250000.0				I		By Mark A Casale Trust	
0001596532-25-000318	2844059	Common Stock				18312010.0				I		by Trust	F8
0001596532-25-000318	2844058	Common Stock				30000.0				I		By Trust for Niece	F7
0001596532-25-000318	2844057	Common Stock				30000.0				I		By Trust for Nephew	F7
0001596532-25-000318	2844056	Common Stock				5383207.0				I		By Trust for Child 2	F6
0001596532-25-000318	2844055	Common Stock				5383207.0				I		By Trust for Child 1	F6
0001596532-25-000317	2844108	Common Stock				542400.0				I			
0001596532-25-000317	2844107	Common Stock				1159168.0				I		By Foundation	F8
0001596532-25-000317	2844106	Common Stock				12976.0				D		By Childrens' Trust	F7
0001104659-25-116988	2843981	Class I Common Stock, par value $0.01 per share				1771463.05				D	F3, F2, F1		
0001251987-25-000010	2844011	Class A Common				10000.0				I		Trust	F4
0001251987-25-000010	2844010	Class B Common				14871.0				D		Trust	F3
0001251987-25-000010	2844012	Class A Common				9273.0				I		Trust	F3
0001251987-25-000010	2844013	Class A Common				8754.0				I		Trust	F5
0001251987-25-000010	2844014	Class A Common				4636.0				I		401 (k)	
0001251987-25-000010	2844015	Class B Common	F6			278.0				I			
0000067887-25-000133	2844016	Class A Common				4604.0				D		401 (k)	
0000067887-25-000133	2844017	Class B Common	F4			770.0				I			
0001967933-25-000005	2844031	Class B Common	F4			604.0				I		401(k)	
0000067887-25-000132	2843986	Class A Common				18661.0				D		401 (k)	
0000067887-25-000132	2843987	Class B Common	F4			555.0				I			
0001967775-25-000005	2844028	Class B Common	F4			1127.0				I		401(k)	
0001967905-25-000004	2844027	Class B Common	F4			1034.0				I		401 (k)	
0001898483-25-000005	2844004	Class A Common				1451.0				D			
0001724124-25-000005	2844062	Class B Common	F5			1993.0				I			
0001724124-25-000005	2844061	Class A Common				198.0				I		401(k)	
0001724124-25-000005	2844060	Class A Common				581.0				D		SIP	F4
0001193125-25-302626	2844008	Class C Capital Stock				172700.0				I		SMB Pacific 2021 Charitable Remainder Unitrust II	
0001193125-25-302626	2844007	Class C Capital Stock				172700.0				I		SMB Pacific 2021 Charitable Remainder Unitrust I	
0002098624-25-000003	2844003	Common Stock				1488.57				I			
0002098624-25-000003	2844002	Common Stock				16891.0				D		Held by Trustee NQ Plan	
0001600424-25-000007	2844099	Common Stock, $.01 par value				981.0				I		401(k)	F1
0001880864-25-000005	2843999	Common Stock				300000.0				I		By Trust	F3
0001222371-25-000004	2844075	Common Stock				158035.0				I		Trust	F5
0001222371-25-000004	2844073	Common Stock				213560.0				I		Trust	F3
0001222371-25-000004	2844074	Common Stock				180790.0				I		Trust	F4
0001891517-25-000023	2844000	Class A Common Stock				2297.0				I		By LLC	
0001891517-25-000023	2844001	Class A Common Stock				2632766.0				I		By Trust	
0000947871-25-001046	2844076	Class A Common Stock				524234.0				D			
0000002488-25-000175	2844096	Common Stock				167316.0				I		By Grantor Retained Annuity Trust LTS 2022 GRAT B	
0000002488-25-000175	2844098	Common Stock				200000.0				I		By Grantor Retained Annuity Trust 2025 GRAT B	
0000002488-25-000175	2844097	Common Stock				200000.0				I		By Grantor Retained Annuity Trust 2025 GRAT A	
0000002488-25-000175	2844095	Common Stock				127760.0				I		By Grantor Retained Annuity Trust LTS 2022 GRAT A	
0000002488-25-000175	2844094	Common Stock				156750.0				I		By Grantor Retained Annuity Trust 2021C	
0000002488-25-000175	2844093	Common Stock				56365.0				I		By Grantor Retained Annuity Trust 2021B	
0001365691-25-000004	2844072	Common Stock				9156.0				I		By ESPP	
0001244290-25-000006	2843990	Depositary Shares of Series F Preferred Stock				3919.0				I			
0001244290-25-000006	2843989	Depositary Shares of Series F Preferred Stock				2382.0				D		By Spouse	
0001244290-25-000006	2843988	Common Stock				8244.0				I		by 401(k) Plan	
0001718348-25-000006	2844018	Common Stock				1919428.0	F1			D		By Spouse	
0001718348-25-000006	2844022	Common Stock				1425000.0				I		Spouse is Trustee of the Julia L. Petrie Irrevocable Trust - 2010	
0001718348-25-000006	2844024	Common Stock				724729.0				I			
0001718348-25-000006	2844021	Common Stock				2611424.0				I		Spouse is Trustee of the Julia L. Petrie Irrevocable GST Trust 2010	
0001718348-25-000006	2844020	Common Stock				1425000.0				I		Spouse is Trustee of the Emily J. Petrie Irrevocable Trust - 2010	
0001718348-25-000006	2844019	Common Stock				2111868.0				I		Spouse is Trustee of the Emily J. Petrie Irrevocable GST Trust 2010	
0001718348-25-000006	2844023	Common Stock				2410152.0				I		Spouse is Trustee of The Petrie Grandchildren Trust	
0001832617-25-000010	2843980	Class A Common Stock				83.0				I		See footnote	F2
0001805284-25-000153	2844089	Class L-2 common stock				2361005.0				D		by grantor retained annuity trust (GRAT)	
0001805284-25-000153	2844088	Class L-1 common stock				2511005.0				D		by grantor retained annuity trust (GRAT)	
